ts	imei	mwra	c.android.gm	c.katana	c.android.youtube	c.dogalize	c.android.chrome	c.updateassist	c.UCMobile.x86	c.UCMobile.intl	c.raider	c.android.vending
2018-05-12 13:14:00	3590433799317661982	1.00000	9.62214	12.84930	15.96389	9.86772	12.99438	0.01096	51.76600	94.14096	24.71812	15.73869
2018-05-12 13:15:00	863033069630348636	1.00000	6.39191	11.64653	13.48693	8.28401	12.68585	0.02365	73.84955	83.73181	49.31104	12.79695
2018-05-12 13:16:00	8630330696303481008	1.00000	10.49350	3.05465	8.79890	12.22773	10.21314	0.00315	52.22104	82.27438	11.06130	85.44997
2018-05-12 13:17:00	3590433799317661404	1.00000	10.53541	8.46828	12.72095	12.22643	8.25522	0.00832	46.02366	36.75006	37.76103	16.02638
2018-05-12 13:18:00	3590433799317662022	1.00000	8.23175	13.59747	14.51442	13.63154	9.95673	0.09212	43.62401	13.69116	34.09665	88.43202
2018-05-12 13:19:00	359043379931766890	1.00000	10.17765	14.74133	13.27605	8.88590	14.08242	0.00108	59.73126	88.10142	61.25171	15.82499
2018-05-12 13:20:00	8630330696303482394	1.00000	10.13016	7.74136	12.49233	11.82342	7.31421	0.00173	58.53103	71.05323	51.82410	44.13150
2018-05-12 13:21:00	863033069630348834	0.00000	15.16091	9.79052	8.81331	10.59803	11.80214	0.12344	53.55299	4.14366	96.95563	49.11664
2018-05-12 13:22:00	359043379931766577	1.00000	8.69240	13.77232	14.97630	9.19389	12.02972	0.00401	53.65155	96.27068	77.79572	28.82681
2018-05-12 13:23:00	359043379931766189	0.00000	10.31547	6.88255	9.06341	10.43576	14.88506	0.00688	47.52423	34.10402	21.63193	80.92862
2018-05-12 13:24:00	359043379931766288	1.00000	6.81105	11.80354	13.14511	12.05828	7.94054	0.00226	56.14194	66.02487	2.03486	30.69393
2018-05-12 13:25:00	359043379931766114	1.00000	8.02636	12.86263	16.01698	9.60008	13.77401	0.00187	36.16189	24.23300	0.68415	66.29039
2018-05-12 13:26:00	8630330696303481354	0.00000	8.48495	11.80125	13.62592	10.24467	12.28094	0.00083	30.46584	71.59272	34.33819	20.78811
2018-05-12 13:27:00	359043379931766593	1.00000	9.09146	13.41288	15.00358	8.75719	11.09101	0.00536	34.79155	90.98931	45.41804	85.24361
2018-05-12 13:28:00	863033069630348818	0.00000	13.50809	11.01368	9.70153	8.18888	12.35879	0.17542	42.40715	18.76037	3.92910	44.87638
2018-05-12 13:29:00	8630330696303482329	1.00000	11.57429	14.96538	11.19494	9.05846	10.76850	0.00213	39.13161	4.58100	4.53928	72.83094
2018-05-12 13:30:00	8630330696303482238	1.00000	8.79875	13.71596	11.70706	12.87874	13.03570	0.00228	49.66554	31.56584	53.26639	57.73127
2018-05-12 13:31:00	3590433799317661602	1.00000	8.02011	8.09189	12.44780	10.08998	9.61511	0.00171	49.24513	8.60875	86.45690	56.79430
2018-05-12 13:32:00	863033069630348321	1.00000	10.17741	5.87356	12.78034	13.89901	7.85402	0.00074	70.22397	52.94543	33.35794	43.87664
2018-05-12 13:33:00	359043379931766882	1.00000	8.78303	13.92207	14.04654	9.76594	15.18653	0.00261	68.68764	51.47982	74.92566	77.70203
2018-05-12 13:34:00	8630330696303482014	0.00000	7.91374	11.92966	9.37701	10.59974	12.54131	0.00756	60.00891	90.61546	21.59557	29.41066
2018-05-12 13:35:00	3590433799317661206	1.00000	7.53589	9.71770	12.36737	9.49632	7.46118	0.00203	47.92857	33.57034	54.20823	64.52590
2018-05-12 13:36:00	3590433799317661800	1.00000	9.22588	8.78958	13.71125	12.97742	9.15327	0.01047	55.79208	49.00694	34.26991	22.00165
2018-05-12 13:37:00	3590433799317661230	1.00000	6.54365	8.08965	12.66491	10.82245	8.80648	0.00078	56.98587	6.44425	38.61324	35.69766
2018-05-12 13:38:00	3590433799317661453	0.00000	14.06378	8.65480	8.70670	12.75938	10.89039	0.03287	74.14481	95.16478	28.24391	32.62115
2018-05-12 13:39:00	3590433799317661438	0.00000	11.17270	13.57216	7.99735	14.62897	12.78761	0.01503	51.72460	82.84347	97.13363	50.40008
2018-05-12 13:40:00	863033069630348107	1.00000	6.67148	11.87226	15.29836	5.10699	12.92833	0.02012	51.20246	57.75319	79.82022	31.80574
2018-05-12 13:41:00	3590433799317661925	1.00000	6.65189	12.17320	13.76930	10.31893	11.32744	0.00230	55.99749	95.10453	75.47892	56.46132
2018-05-12 13:42:00	8630330696303482311	1.00000	6.00245	15.22754	17.32496	9.25716	12.84897	0.04503	50.37676	35.70779	44.33422	20.40325
2018-05-12 13:43:00	8630330696303482204	0.00000	10.23002	8.10552	8.46053	11.31456	12.79045	1.50905	53.35238	18.51703	23.60466	13.19697
2018-05-12 13:44:00	359043379931766502	1.00000	6.16314	9.83230	12.22808	12.96710	9.05898	0.00084	72.82497	92.57669	9.81741	20.17741
2018-05-12 13:45:00	359043379931766817	1.00000	8.45485	7.87872	10.97727	12.10528	7.39478	0.00048	37.91036	90.53237	80.49696	36.55532
2018-05-12 13:46:00	8630330696303482113	1.00000	9.81207	11.13958	14.26069	14.94054	8.56860	0.00177	39.46285	90.20285	7.93960	95.03471
2018-05-12 13:47:00	359043379931766643	1.00000	9.30122	13.41597	12.26969	8.24995	11.41088	0.00173	53.82583	92.34458	22.10432	90.69457
2018-05-12 13:48:00	3590433799317661917	1.00000	9.57018	13.96985	12.02740	8.29198	14.77330	0.00107	53.33876	60.75705	77.23092	91.20850
2018-05-12 13:49:00	8630330696303481248	1.00000	9.89307	15.75291	15.52066	9.30617	11.14966	0.00069	54.40208	20.39883	8.68689	42.03170
2018-05-12 13:50:00	3590433799317662352	1.00000	6.89677	8.15618	13.93416	14.09307	8.61958	0.00540	55.93537	7.57607	50.12033	7.94860
2018-05-12 13:51:00	8630330696303482048	1.00000	8.22673	10.30045	9.62653	8.63916	10.99739	0.02234	42.33499	50.58339	61.55063	92.57963
2018-05-12 13:52:00	8630330696303481040	1.00000	9.78740	7.40166	10.64443	13.25329	6.57288	0.00064	20.90057	56.83116	30.78716	35.11742
2018-05-12 13:53:00	3590433799317662261	1.00000	9.32653	10.92342	13.37190	11.84161	7.57808	0.02196	56.73431	43.16683	64.37540	21.73471
2018-05-12 13:54:00	8630330696303481008	1.00000	8.84235	9.67364	13.70702	12.96340	9.16277	0.00644	42.90551	99.64304	71.99894	51.03742
2018-05-12 13:55:00	8630330696303482345	1.00000	9.78157	8.45170	12.19758	11.52359	5.59955	0.00053	66.92231	11.00524	21.91100	72.35228
2018-05-12 13:56:00	359043379931766783	1.00000	8.88367	13.80832	13.36416	9.56118	11.83892	0.00410	58.71141	84.60743	32.03810	78.96723
2018-05-12 13:57:00	863033069630348784	0.00000	6.74726	13.19853	16.17388	9.65219	13.43209	0.00369	60.55789	44.55113	70.90975	61.71632
2018-05-12 13:58:00	863033069630348404	1.00000	9.41477	12.52130	11.13124	10.82535	12.24744	0.00206	63.62115	32.54509	48.91603	49.12277
2018-05-12 13:59:00	8630330696303482154	1.00000	8.26355	11.98328	13.50981	14.11581	7.32566	0.01146	48.32743	18.98365	68.38557	80.53965
2018-05-12 14:00:00	3590433799317662485	1.00000	8.65493	12.13785	10.87063	9.23392	10.76303	0.00412	60.13365	60.70260	3.69465	90.94620
2018-05-12 14:01:00	863033069630348636	1.00000	9.57634	10.01789	12.24860	7.60161	10.12276	0.00248	63.54463	65.73539	7.85587	70.82298
2018-05-12 14:02:00	8630330696303482303	0.00000	8.22052	12.82828	9.86820	14.18844	12.50328	0.11825	38.25205	5.07580	95.20738	31.00723
2018-05-12 14:03:00	8630330696303481545	0.00000	15.02493	8.14295	14.06397	10.22795	9.73219	1.05172	59.77236	16.03324	30.69206	7.07071
2018-05-12 14:04:00	359043379931766858	1.00000	8.46323	16.29380	13.02041	11.46789	16.42164	0.00080	59.33593	96.61062	45.36522	91.17228
2018-05-12 14:05:00	8630330696303481073	0.00000	14.68418	7.50053	9.31594	12.67824	10.37349	0.05550	66.21917	54.66254	63.77618	45.56255
2018-05-12 14:06:00	863033069630348107	0.00000	9.75126	8.32416	9.91904	8.71657	14.01812	0.01188	42.62937	66.51190	91.98591	80.10858
2018-05-12 14:07:00	8630330696303481081	0.00000	11.40117	11.80510	8.01764	14.97160	13.55544	0.01340	41.69523	51.24996	52.79627	65.09926
2018-05-12 14:08:00	3590433799317662485	1.00000	8.14912	9.28408	13.40756	11.68053	8.32367	0.00027	64.16532	71.54605	49.37075	80.46096
2018-05-12 14:09:00	8630330696303481487	1.00000	12.69949	9.14070	9.35627	8.09467	11.80952	0.08249	42.95673	79.69051	51.67822	99.36538
2018-05-12 14:10:00	8630330696303481453	0.00000	12.26080	10.42067	7.86643	14.27489	13.02160	0.01604	65.18254	95.36157	92.66271	16.80150
2018-05-12 14:11:00	863033069630348099	0.00000	12.03243	9.33330	8.77489	12.81529	12.79055	0.72086	80.62900	74.88418	89.94893	88.37858
2018-05-12 14:12:00	3590433799317662121	1.00000	11.93165	15.50001	12.07300	7.25420	13.80886	0.00059	63.49023	62.83510	47.90693	99.83376
2018-05-12 14:13:00	8630330696303481313	0.00000	10.99164	7.14206	7.59959	9.59661	13.89626	0.01595	65.18985	71.18986	94.27504	62.43061
2018-05-12 14:14:00	863033069630348321	1.00000	6.04911	9.53930	13.37536	14.14550	9.96776	0.01446	35.63537	6.91993	90.91422	88.44928
2018-05-12 14:15:00	3590433799317661495	0.00000	13.37147	7.91850	11.10456	10.84612	9.65703	0.03747	42.74476	44.59281	54.94917	4.67144
2018-05-12 14:16:00	3590433799317661156	1.00000	7.97232	9.27956	10.58943	11.36484	10.61827	0.03195	61.63042	18.60080	74.86702	92.69358
2018-05-12 14:17:00	3590433799317662345	0.00000	11.99202	8.47634	9.45054	12.10317	12.72102	0.07360	71.32199	88.48863	32.54378	73.20823
2018-05-12 14:18:00	8630330696303482006	0.00000	11.92618	8.45397	8.99496	6.98969	12.15648	0.15846	31.88344	83.07179	79.69355	38.10850
2018-05-12 14:19:00	8630330696303482022	1.00000	12.12439	7.91727	5.59457	14.71949	14.34093	0.02528	29.87308	39.55621	44.43701	73.02169
2018-05-12 14:20:00	3590433799317661339	1.00000	8.67616	14.37456	10.44025	10.85731	12.00233	0.00135	76.66243	52.06470	34.84957	85.34117
2018-05-12 14:21:00	863033069630348925	1.00000	6.53702	10.50592	16.45252	8.25134	15.33041	0.00578	47.22262	74.50435	17.55966	99.65398
2018-05-12 14:22:00	8630330696303481206	1.00000	10.69891	10.78925	12.14546	13.34233	7.31453	0.00112	50.30377	46.20813	33.29264	61.90812
2018-05-12 14:23:00	3590433799317662444	1.00000	10.64023	8.71917	12.61611	13.87623	7.24544	0.00924	40.84715	84.05747	16.51968	81.99216
2018-05-12 14:24:00	8630330696303482188	1.00000	5.08371	12.61475	14.40989	9.68143	9.47612	0.00749	51.94577	5.72522	61.48161	78.26046
2018-05-12 14:25:00	359043379931766270	1.00000	8.13999	6.56294	10.79907	9.43892	9.34941	0.00045	43.08236	41.49726	32.95996	37.11953
2018-05-12 14:26:00	3590433799317661347	1.00000	6.00737	12.03829	11.43588	13.42035	8.37623	0.02736	83.77292	63.47960	95.14682	12.33200
2018-05-12 14:27:00	863033069630348834	1.00000	10.40830	14.75158	14.08654	10.29283	16.92818	0.00077	31.71876	74.09977	9.71691	33.06357
2018-05-12 14:28:00	359043379931766296	1.00000	7.08696	10.26751	10.84007	13.25027	10.11179	0.10195	52.24269	49.08542	73.91199	97.36879
2018-05-12 14:29:00	3590433799317662139	0.00000	10.26378	8.82177	9.19718	10.93376	12.59967	9.26867	71.79723	66.19970	28.97927	7.69707
2018-05-12 14:30:00	3590433799317661123	0.00000	9.92605	6.68075	7.54907	10.30129	12.37225	0.01850	37.49951	52.02720	67.77225	23.06968
2018-05-12 14:31:00	8630330696303481172	1.00000	9.61700	6.54321	11.57881	12.44068	9.08720	0.00712	49.91089	7.79863	62.84629	67.34388
2018-05-12 14:32:00	359043379931766650	0.00000	9.41737	8.11006	9.01147	13.03112	12.04257	6.28928	63.49016	11.10797	75.21587	46.37736
2018-05-12 14:33:00	8630330696303481362	1.00000	5.37556	8.14186	11.88184	10.96110	10.66966	0.00679	42.32067	89.90605	52.05092	81.72584
2018-05-12 14:34:00	3590433799317662188	0.00000	8.85473	15.78079	13.16981	10.40104	12.45803	0.00095	40.87047	34.78087	49.49826	20.44497
2018-05-12 14:35:00	8630330696303482212	1.00000	6.48412	12.24687	14.75126	13.63732	8.96306	0.00388	47.54746	0.45926	1.30009	86.44710
2018-05-12 14:36:00	8630330696303481297	1.00000	9.86062	11.97593	12.26490	7.40289	11.42825	0.00230	30.63503	24.66409	56.97087	99.45023
2018-05-12 14:37:00	863033069630348404	0.00000	10.00728	11.52397	10.43979	7.04999	12.15414	0.00165	47.64209	4.02339	72.47471	79.99380
2018-05-12 14:38:00	8630330696303481446	0.00000	11.71643	8.73662	10.72018	10.24191	10.67718	0.20674	36.40889	21.90679	89.37627	61.39704
2018-05-12 14:39:00	8630330696303481560	0.00000	14.24029	11.30193	7.45048	8.92320	10.92495	0.01690	29.22172	89.22474	21.91642	49.57898
2018-05-12 14:40:00	3590433799317661065	0.00000	13.69894	8.30177	10.66370	13.11961	15.40790	3.63111	72.70788	22.03258	76.81849	97.80173
2018-05-12 14:41:00	3590433799317661495	0.00000	11.51516	10.64606	7.50039	13.26002	14.35334	4.96620	65.88308	78.71221	27.61875	87.88934
2018-05-12 14:42:00	3590433799317662014	0.00000	13.12634	9.82730	7.56629	9.77858	9.55297	0.03558	64.19582	35.66431	98.84002	26.70878
2018-05-12 14:43:00	3590433799317661198	1.00000	4.71893	13.13714	14.94074	13.87834	8.17186	0.02880	40.27005	94.79354	24.38841	62.58883
2018-05-12 14:44:00	3590433799317661669	1.00000	10.45024	13.08477	10.81601	6.89406	10.80110	0.00150	40.05638	70.87556	75.62736	51.74398
2018-05-12 14:45:00	8630330696303481404	0.00000	15.39078	9.59623	9.56562	11.81613	9.92745	0.07234	46.20484	81.94692	18.13930	75.81731
2018-05-12 14:46:00	3590433799317661289	0.00000	12.96829	10.14096	6.92066	14.57561	13.45124	0.02629	64.26970	62.77752	3.48963	51.65178
2018-05-12 14:47:00	359043379931766254	1.00000	7.62143	14.11355	11.10213	12.78479	10.61674	0.00477	52.99719	22.98151	37.52069	90.87812
2018-05-12 14:48:00	359043379931766312	0.00000	13.44870	11.79492	11.59099	12.33667	13.18195	0.15584	52.56731	98.19654	77.50846	20.22006
2018-05-12 14:49:00	863033069630348719	1.00000	6.03983	11.76464	9.46844	5.35680	15.14318	0.00284	51.00212	23.82596	0.55368	15.08842
2018-05-12 14:50:00	3590433799317662121	0.00000	7.53036	12.66225	14.60987	12.10909	12.63538	0.01051	65.11619	92.77687	21.99721	34.73795
2018-05-12 14:51:00	8630330696303481404	0.00000	15.97695	10.26472	10.82914	9.03946	10.47269	0.22098	59.59050	46.08021	52.13021	24.30305
2018-05-12 14:52:00	863033069630348545	1.00000	6.99673	11.42811	13.67561	12.35399	8.82532	0.00288	55.86606	11.95011	29.16873	55.29168
2018-05-12 14:53:00	3590433799317661636	0.00000	8.86459	5.93605	11.20627	9.84937	17.09797	0.62485	35.09428	38.07790	72.94579	30.01261
2018-05-12 14:54:00	8630330696303482105	0.00000	9.36076	9.14617	13.92718	12.55327	6.99966	0.00075	57.58232	40.41215	33.09856	8.17170
2018-05-12 14:55:00	863033069630348545	0.00000	8.36842	6.66507	8.15184	13.42354	13.84457	0.29629	50.84597	58.68962	48.17758	63.06228
2018-05-12 14:56:00	359043379931766577	1.00000	9.38001	9.07986	10.43175	11.71071	7.56680	0.00091	33.72905	41.61767	51.74517	46.34731
2018-05-12 14:57:00	359043379931766254	1.00000	8.43406	10.61123	15.13705	13.96946	9.32779	0.26343	43.05184	6.66866	28.91283	95.57316
2018-05-12 14:58:00	8630330696303481313	0.00000	8.08951	7.57533	10.09639	10.65619	8.95608	0.00347	52.35860	1.17591	52.64266	39.03485
2018-05-12 14:59:00	863033069630348735	1.00000	7.06460	13.01613	12.56508	11.37493	12.06125	0.00092	29.06000	92.25500	2.76442	65.19598
2018-05-12 15:00:00	359043379931766585	1.00000	11.20881	11.22111	12.80952	9.46010	11.52783	0.00984	57.06719	39.93264	93.69796	39.06794
2018-05-12 15:01:00	8630330696303481578	0.00000	8.67772	10.15399	6.88276	7.46088	12.72451	0.00605	46.33931	92.19854	19.80566	88.52259
2018-05-12 15:02:00	863033069630348602	1.00000	11.30916	7.61848	13.05649	13.07823	8.42319	0.01137	57.33009	70.16433	58.65569	62.58696
2018-05-12 15:03:00	359043379931766114	0.00000	10.15229	5.88691	12.54942	13.45727	7.78672	0.00143	50.09632	94.20808	14.27457	1.36748
2018-05-12 15:04:00	8630330696303481982	0.00000	16.74514	9.78408	9.69936	8.53539	9.96367	0.17832	52.83857	42.90976	89.82764	69.18990
2018-05-12 15:05:00	863033069630348735	0.00000	13.00905	10.57597	7.97494	11.88573	16.30002	3.45366	71.77905	12.64500	8.11405	46.39230
2018-05-12 15:06:00	3590433799317661289	1.00000	8.83643	13.63410	14.21429	7.66638	9.03723	0.01548	63.23822	66.91294	15.12927	76.22809
2018-05-12 15:07:00	3590433799317662386	1.00000	9.10098	8.66994	12.53698	13.30627	8.58071	0.00888	44.65785	37.16021	51.09088	36.40016
2018-05-12 15:08:00	359043379931766015	1.00000	9.36550	12.80055	9.63188	10.15806	11.34385	0.00140	52.16678	99.39412	11.21956	32.31630
2018-05-12 15:09:00	3590433799317662147	1.00000	7.45512	11.40947	8.37926	11.10107	9.45938	0.01669	32.94116	94.15283	23.89877	32.91502
2018-05-12 15:10:00	8630330696303482030	1.00000	10.06242	11.00208	11.16575	11.54361	10.84536	0.00124	61.95448	92.24950	23.60184	21.40981
2018-05-12 15:11:00	359043379931766007	0.00000	15.53110	8.97452	10.92211	10.25146	12.59059	0.45512	52.63745	20.48705	53.40549	33.30135
2018-05-12 15:12:00	359043379931766569	1.00000	8.93228	10.15281	12.36043	11.87440	7.27841	0.00329	44.54184	36.41571	34.13485	79.75441
2018-05-12 15:13:00	8630330696303482014	0.00000	13.65860	9.97372	8.23537	12.51553	11.37617	0.00511	45.46438	6.52248	98.28725	14.20641
2018-05-12 15:14:00	3590433799317661735	1.00000	9.90498	6.90818	10.25562	11.90509	11.04505	0.00617	49.98126	73.95670	52.46411	90.64542
2018-05-12 15:15:00	8630330696303481792	1.00000	5.41148	11.07834	10.12251	10.79766	10.95138	0.00072	38.78573	99.57307	97.61812	33.04245
2018-05-12 15:16:00	8630330696303481701	0.00000	11.64760	7.90603	10.72862	8.06299	11.52140	0.34066	48.81007	93.38760	58.03002	65.72852
2018-05-12 15:17:00	3590433799317661107	0.00000	12.20790	7.95757	10.26011	8.83264	12.11038	0.85930	66.10989	91.05890	70.90779	23.62637
2018-05-12 15:18:00	8630330696303481040	1.00000	8.31888	9.48788	14.08726	8.48168	9.24792	0.00077	67.86859	54.59225	40.50623	96.53008
2018-05-12 15:19:00	3590433799317661610	0.00000	14.94039	13.72934	7.50500	15.45542	15.44176	0.11837	49.12740	63.86589	91.00633	31.99252
2018-05-12 15:20:00	3590433799317661602	1.00000	11.87607	12.67477	11.15041	8.00986	13.44285	0.00289	56.75730	61.96557	38.22127	1.30162
2018-05-12 15:21:00	8630330696303481073	1.00000	9.20468	8.30588	9.57240	8.39157	9.83174	0.07243	54.80613	45.29441	46.93392	45.69707
2018-05-12 15:22:00	8630330696303481560	1.00000	9.64639	5.95495	11.15676	12.20594	7.96033	0.00317	66.28386	6.37995	93.70164	85.78794
2018-05-12 15:23:00	3590433799317662261	1.00000	11.69012	7.71457	12.43460	10.76954	5.68779	0.00160	63.44105	3.43663	24.09127	26.33788
2018-05-12 15:24:00	359043379931766924	1.00000	8.90065	10.85486	10.48379	7.38668	14.97031	0.00120	40.27325	84.98505	98.81753	45.54315
2018-05-12 15:25:00	863033069630348487	1.00000	9.60795	11.54218	13.83433	8.27579	14.31511	0.00044	59.34817	69.51068	70.59023	3.78572
2018-05-12 15:26:00	3590433799317661057	1.00000	7.44234	7.92907	10.49418	11.72117	8.91311	0.00191	62.02210	20.79426	88.37230	53.78539
2018-05-12 15:27:00	8630330696303481560	1.00000	11.01424	13.15490	14.49801	9.81304	13.59518	0.00061	29.76554	2.79791	61.78400	33.73393
2018-05-12 15:28:00	863033069630348578	1.00000	12.84621	8.47065	9.57661	8.08553	13.56404	2.04423	54.32165	97.95078	4.18484	49.75003
2018-05-12 15:29:00	3590433799317662428	0.00000	9.43413	6.75355	7.69045	6.87093	13.94534	0.04578	60.66158	0.78635	91.25711	42.33168
2018-05-12 15:30:00	8630330696303481172	0.00000	14.30455	6.72814	5.51444	14.62317	11.14729	0.00082	82.33817	81.18870	12.76594	80.65201
2018-05-12 15:31:00	359043379931766833	1.00000	5.50483	12.51874	13.71139	6.76450	12.07743	0.00688	63.62673	78.37492	82.30929	24.33104
2018-05-12 15:32:00	3590433799317661024	1.00000	7.70676	13.85499	14.05462	8.00790	14.03013	0.00198	54.01136	82.19190	23.60710	24.07497
2018-05-12 15:33:00	3590433799317661420	1.00000	11.17313	7.23203	14.12316	13.82391	6.16692	0.00081	55.02322	11.65943	59.61995	98.87386
2018-05-12 15:34:00	3590433799317662345	1.00000	11.00005	10.17474	14.10409	15.63671	5.23163	0.00101	46.15796	26.28290	53.37467	52.12985
2018-05-12 15:35:00	3590433799317662386	0.00000	13.98917	10.31376	6.20336	7.95003	12.65054	0.03079	43.15091	9.21180	17.03494	78.62696
2018-05-12 15:36:00	863033069630348966	1.00000	15.41335	10.27991	6.34649	8.35348	9.67650	0.04258	45.94532	73.36780	23.93080	75.07824
2018-05-12 15:37:00	359043379931766502	0.00000	9.19936	5.63541	8.33183	14.06900	13.27789	0.13587	44.60211	91.64690	37.64604	10.88529
2018-05-12 15:38:00	359043379931766809	1.00000	8.45129	7.75777	12.00105	13.36091	9.99565	0.00436	46.63840	6.45889	65.10243	8.45078
2018-05-12 15:39:00	8630330696303482139	1.00000	11.62886	7.10174	12.84161	14.92159	6.69954	0.00062	57.10276	28.40877	14.99640	54.05376
2018-05-12 15:40:00	863033069630348065	1.00000	10.46123	8.22308	10.95479	14.93214	8.59298	0.00884	66.67175	37.24056	31.28783	42.98591
2018-05-12 15:41:00	8630330696303481677	1.00000	7.97545	9.98244	12.38860	11.78534	10.59434	0.00312	34.49525	55.48476	31.58555	37.19098
2018-05-12 15:42:00	8630330696303481875	1.00000	13.13424	6.45252	13.65134	13.64503	4.38994	0.00017	44.02919	96.12137	63.11600	57.95916
2018-05-12 15:43:00	8630330696303482485	0.00000	9.74289	7.46276	9.81183	9.16351	14.37881	0.04535	57.40447	3.44279	28.00426	52.80689
2018-05-12 15:44:00	359043379931766189	1.00000	9.73730	10.83786	9.41911	8.77587	14.15044	0.00092	57.18255	7.84079	39.55067	63.96700
2018-05-12 15:45:00	863033069630348354	1.00000	8.35934	10.00588	9.25328	12.75229	11.35373	0.00274	46.27680	12.90162	48.75480	19.33794
2018-05-12 15:46:00	8630330696303481057	0.00000	11.96717	7.20809	5.28316	6.74168	11.11719	0.15782	42.65717	11.81046	82.04361	26.08265
2018-05-12 15:47:00	3590433799317661164	1.00000	8.99638	7.48290	12.82425	9.83345	10.62265	0.00114	80.60175	79.78460	37.21130	74.41757
2018-05-12 15:48:00	3590433799317661669	1.00000	8.01204	9.50663	15.21888	11.36661	7.13989	0.00033	66.90423	13.01626	9.06014	87.54101
2018-05-12 15:49:00	3590433799317662410	1.00000	7.39781	11.28766	12.66686	13.26916	10.57695	2.07980	46.17628	73.00747	72.62380	60.48642
2018-05-12 15:50:00	8630330696303481511	0.00000	13.18951	10.53593	9.20113	11.11975	12.82377	0.04529	42.76306	93.18445	35.66882	24.21635
2018-05-12 15:51:00	359043379931766619	0.00000	6.14841	10.76468	12.90329	11.60291	7.16108	0.00273	55.32174	73.94758	16.59349	55.74687
2018-05-12 15:52:00	863033069630348529	0.00000	11.10941	9.27337	9.89950	12.10193	12.09285	0.45048	34.12606	78.83614	78.46364	10.56357
2018-05-12 15:53:00	359043379931766973	1.00000	9.80683	7.38741	12.22443	14.49624	9.40881	0.00086	65.41802	72.93168	8.09662	11.94796
2018-05-12 15:54:00	8630330696303482121	0.00000	10.37535	11.80965	9.33244	10.22920	11.34573	0.00200	62.18702	85.73592	68.56054	9.28724
2018-05-12 15:55:00	3590433799317661529	1.00000	12.41969	17.47401	16.45050	9.57570	12.36534	0.00167	36.40071	93.52244	3.51188	83.85654
2018-05-12 15:56:00	8630330696303481321	1.00000	6.70530	8.25624	12.21234	8.97688	11.64590	0.00112	48.14341	65.25152	16.61022	29.29507
2018-05-12 15:57:00	8630330696303481941	1.00000	8.45076	10.84779	12.28737	13.02454	9.54787	0.02636	79.26626	65.98072	63.15271	13.60246
2018-05-12 15:58:00	359043379931766601	1.00000	8.57108	9.60843	12.28458	15.68090	7.26249	0.01302	44.74705	98.69042	61.62633	22.66542
2018-05-12 15:59:00	359043379931766395	1.00000	9.43189	11.77324	14.21490	6.03303	13.52684	0.00084	24.87951	4.83976	89.49536	84.12240
2018-05-12 16:00:00	3590433799317661925	0.00000	13.46198	11.91615	10.75508	9.50679	12.89642	0.02794	47.26455	55.50050	66.54985	82.35405
2018-05-12 16:01:00	863033069630348198	0.00000	13.25081	10.99398	7.61821	13.32369	14.80843	0.02752	57.87109	74.84798	45.19130	84.57030
2018-05-12 16:02:00	3590433799317662279	1.00000	6.42418	8.01222	12.40211	9.20693	11.96906	0.03378	68.40240	8.78120	13.23147	62.43290
2018-05-12 16:03:00	3590433799317661958	1.00000	13.60592	7.20296	13.56529	14.04286	6.09967	0.00091	55.84835	18.16241	54.96783	73.30899
2018-05-12 16:04:00	3590433799317661370	1.00000	6.87038	9.42770	13.07669	14.76472	8.81002	0.00828	51.58353	6.65305	27.90700	94.10576
2018-05-12 16:05:00	3590433799317662329	0.00000	11.89290	10.58545	9.98684	13.65170	14.80375	4.27276	63.79681	41.34078	22.91345	20.05961
2018-05-12 16:06:00	8630330696303482485	1.00000	7.75114	8.76059	12.78633	7.01324	11.11902	0.00157	53.74102	53.47125	63.86271	30.84071
2018-05-12 16:07:00	8630330696303481974	1.00000	11.17888	5.94631	11.21643	11.12849	8.98418	0.00095	55.82113	68.70206	96.30454	29.55601
2018-05-12 16:08:00	863033069630348263	1.00000	7.36322	14.03035	12.94429	9.74549	11.87741	0.00260	71.55040	47.84256	92.60778	75.08346
2018-05-12 16:09:00	359043379931766833	1.00000	10.94618	13.39390	11.23413	6.78108	12.15611	0.00148	66.84174	50.30434	32.03420	9.64737
2018-05-12 16:10:00	8630330696303482121	0.00000	10.37820	10.02607	12.39730	15.67128	7.63264	0.02657	42.29237	4.02458	21.02862	38.18158
2018-05-12 16:11:00	8630330696303481495	0.00000	12.74614	11.86638	6.29721	7.79821	9.60410	0.17595	41.52838	6.26198	82.47184	85.14476
2018-05-12 16:12:00	863033069630348511	1.00000	8.42534	8.38113	11.59176	13.13128	9.84496	0.00496	40.34283	99.00571	23.28652	68.20362
2018-05-12 16:13:00	8630330696303482436	1.00000	9.23652	10.24418	14.81037	13.81581	8.13555	0.00255	42.45966	45.60579	14.31392	85.67705
2018-05-12 16:14:00	8630330696303481339	1.00000	9.30895	5.27605	8.08925	9.92868	9.86222	0.00045	41.26108	6.10138	71.27023	8.13263
2018-05-12 16:15:00	8630330696303481958	0.00000	10.12390	8.59367	13.28167	15.43777	9.26553	0.00517	51.42038	34.59682	56.32224	28.69948
2018-05-12 16:16:00	8630330696303481743	1.00000	8.83869	13.18107	15.10095	6.53684	14.24706	0.00378	64.39507	96.66025	48.23858	27.77357
