latitude	longitude	store_name	code	location	imei
16.68911	98.50893	Myawadi	MM	Asia/Yangon	8630330696303481453
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	8630330696303482154
40.2737	-76.88442	Harrisburg	US	America/New_York	863033069630348503
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	8630330696303481800
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	8630330696303481859
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	8630330696303481669
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	863033069630348842
25.95533	68.88871	Jhol	PK	Asia/Karachi	359043379931766676
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	3590433799317661370
48.35693	10.98461	Friedberg	DE	Europe/Berlin	359043379931766007
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	863033069630348008
47.76232	-122.2054	Bothell	US	America/Los_Angeles	3590433799317661636
27.71809	-82.35176	Sun City Center	US	America/New_York	863033069630348644
48.07667	8.64409	Trossingen	DE	Europe/Berlin	3590433799317662253
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	3590433799317661164
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	3590433799317661362
32.42067	-104.22884	Carlsbad	US	America/Denver	8630330696303482386
55.39485	43.83992	Arzamas	RU	Europe/Moscow	8630330696303481958
55.82885	-4.21376	Rutherglen	GB	Europe/London	3590433799317661891
48.15659	28.28489	Soroca	MD	Europe/Chisinau	8630330696303481537
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	359043379931766874
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	8630330696303481271
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	8630330696303481644
48.25	16.4	Floridsdorf	AT	Europe/Vienna	8630330696303482006
53.63333	9.85	Halstenbek	DE	Europe/Berlin	863033069630348206
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	863033069630348636
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	3590433799317661644
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	863033069630348065
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	8630330696303481149
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	3590433799317661040
55.82885	-4.21376	Rutherglen	GB	Europe/London	3590433799317662212
39.08367	-84.50855	Covington	US	America/New_York	863033069630348917
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	863033069630348487
43.71032	-1.05366	Dax	FR	Europe/Paris	3590433799317661875
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	863033069630348784
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	3590433799317661339
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	8630330696303481305
12.97389	123.99333	Sorsogon	PH	Asia/Manila	3590433799317661867
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	8630330696303481859
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	863033069630348883
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	8630330696303481669
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317662402
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	863033069630348347
38.91817	-78.19444	Front Royal	US	America/New_York	359043379931766700
41.15612	1.10687	Reus	ES	Europe/Madrid	3590433799317661214
24.05979	77.40858	Leteri	IN	Asia/Kolkata	8630330696303481180
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	3590433799317661099
41.9001	-71.08977	Taunton	US	America/New_York	3590433799317661107
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	8630330696303481875
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	863033069630348446
33.54428	-84.23381	Stockbridge	US	America/New_York	863033069630348222
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	863033069630348347
5.90702	116.10146	Donggongon	MY	Asia/Kuching	359043379931766973
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303481305
12.97389	123.99333	Sorsogon	PH	Asia/Manila	863033069630348891
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	3590433799317661933
50.23805	8.86704	Nidderau	DE	Europe/Berlin	359043379931766650
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303482261
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	863033069630348917
10.7375	122.9666	Talisay	PH	Asia/Manila	3590433799317661156
50.7236	-3.52751	Exeter	GB	Europe/London	359043379931766890
48.28259	9.72749	Ehingen	DE	Europe/Berlin	3590433799317661057
33.50921	-111.89903	Scottsdale	US	America/Phoenix	8630330696303481164
53.81667	-3.05	Blackpool	GB	Europe/London	3590433799317661230
42.58342	-71.8023	Fitchburg	US	America/New_York	8630330696303482493
34.09668	-117.71978	Claremont	US	America/Los_Angeles	863033069630348404
-31.95224	115.8614	Perth	AU	Australia/Perth	8630330696303481768
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	3590433799317662170
25.49043	85.94001	Teghra	IN	Asia/Kolkata	359043379931766924
43.71032	-1.05366	Dax	FR	Europe/Paris	8630330696303482410
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	359043379931766015
25.49043	85.94001	Teghra	IN	Asia/Kolkata	3590433799317662329
47.38093	-122.23484	Kent	US	America/Los_Angeles	863033069630348529
-3.5403	118.9707	Majene	ID	Asia/Makassar	8630330696303481248
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	3590433799317662345
53.78333	-1.06667	Selby	GB	Europe/London	8630330696303481131
-8.28333	-35.03333	Cabo	BR	America/Recife	863033069630348453
40.63316	-74.13653	Port Richmond	US	America/New_York	8630330696303481347
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	863033069630348701
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	359043379931766379
37.51803	15.00913	Misterbianco	IT	Europe/Rome	8630330696303481289
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	359043379931766452
-16.25	-69.08333	Yunguyo	PE	America/Lima	8630330696303481081
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	8630330696303481230
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	3590433799317661735
44.89784	8.86374	Tortona	IT	Europe/Rome	3590433799317661222
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	863033069630348032
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	3590433799317661008
40.87363	14.34085	Volla	IT	Europe/Rome	8630330696303482014
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	863033069630348081
12.12278	-61.62498	Grenville	GD	America/Grenada	8630330696303481560
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	863033069630348339
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348982
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	3590433799317662279
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	359043379931766403
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	8630330696303482295
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	359043379931766924
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	8630330696303482212
22.75218	72.68533	Kheda	IN	Asia/Kolkata	8630330696303481859
34.06635	-84.67837	Acworth	US	America/New_York	3590433799317661701
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	359043379931766635
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	359043379931766304
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	359043379931766585
41.57439	24.71204	Smolyan	BG	Europe/Sofia	359043379931766395
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	8630330696303482139
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317661388
38.70734	-77.02303	Fort Washington	US	America/New_York	3590433799317661081
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317662154
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	8630330696303482303
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	8630330696303481586
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	3590433799317662253
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317661891
43.1009	-75.23266	Utica	US	America/New_York	3590433799317661099
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	359043379931766411
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	359043379931766932
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	3590433799317661891
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	359043379931766528
53.59337	9.47629	Stade	DE	Europe/Berlin	8630330696303481834
35.72917	10.58082	Msaken	TN	Africa/Tunis	8630330696303482402
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	3590433799317662238
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	8630330696303481941
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	3590433799317662261
39.57582	-105.11221	Ken Caryl	US	America/Denver	863033069630348073
53.63333	9.85	Halstenbek	DE	Europe/Berlin	863033069630348727
52.26083	7.00417	Losser	NL	Europe/Amsterdam	8630330696303482246
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	3590433799317661743
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	8630330696303481560
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	8630330696303481065
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	359043379931766163
48.8449	17.22635	Skalica	SK	Europe/Bratislava	8630330696303481123
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	863033069630348974
43.61058	1.33467	Colomiers	FR	Europe/Paris	863033069630348297
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	3590433799317661826
35.8	137.23333	Gero	JP	Asia/Tokyo	3590433799317661040
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	3590433799317662386
28.88162	120.03308	Guli	CN	Asia/Shanghai	359043379931766437
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	3590433799317661578
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	359043379931766916
42.819	47.1192	Buynaksk	RU	Europe/Moscow	359043379931766502
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	863033069630348644
54.84444	38.16694	Kashira	RU	Europe/Moscow	3590433799317661107
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	863033069630348024
51.35084	-1.99421	Devizes	GB	Europe/London	8630330696303482329
3.8801	-77.03116	Buenaventura	CO	America/Bogota	3590433799317661800
22.98212	-80.58556	Corralillo	CU	America/Havana	359043379931766288
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	359043379931766353
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	863033069630348750
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	3590433799317662121
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317661438
41.84364	-87.71255	South Lawndale	US	America/Chicago	3590433799317661891
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	3590433799317662394
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303481651
21.28306	-89.66123	Progreso	MX	America/Merida	3590433799317661602
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	359043379931766668
39.71734	-74.96933	Sicklerville	US	America/New_York	8630330696303482162
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	8630330696303481990
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	863033069630348701
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	863033069630348990
-8.66667	-35.71667	Catende	BR	America/Recife	3590433799317662113
9.89206	43.38531	Baki	SO	Africa/Mogadishu	359043379931766502
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	863033069630348560
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	3590433799317662113
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	863033069630348685
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	863033069630348735
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	3590433799317661479
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	3590433799317661008
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	359043379931766965
23.49668	86.68363	Adra	IN	Asia/Kolkata	3590433799317661727
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766650
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	863033069630348388
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	8630330696303481925
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	8630330696303481685
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	3590433799317662030
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	863033069630348883
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	8630330696303481115
9.15093	-79.62098	Chilibre	PA	America/Panama	8630330696303481131
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	3590433799317661255
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	3590433799317662477
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317661826
37.52487	-77.55777	Bon Air	US	America/New_York	8630330696303481727
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	359043379931766346
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	863033069630348149
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	359043379931766098
49.13645	8.91229	Eppingen	DE	Europe/Berlin	863033069630348560
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	863033069630348404
25.49043	85.94001	Teghra	IN	Asia/Kolkata	8630330696303481230
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317661586
39.71734	-74.96933	Sicklerville	US	America/New_York	3590433799317662105
14.62578	121.12251	Antipolo	PH	Asia/Manila	863033069630348727
50.073658	14.418540	Praha	CZ	Europe/Prague	8630330696303482089
43.4125	23.225	Montana	BG	Europe/Sofia	3590433799317661941
42.35843	-71.05977	Boston	US	America/New_York	359043379931766965
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	863033069630348891
50.8	3.16667	Wevelgem	BE	Europe/Brussels	3590433799317661115
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303482485
31.84568	-102.36764	Odessa	US	America/Chicago	359043379931766981
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	3590433799317662162
3.51667	11.5	Mbalmayo	CM	Africa/Douala	359043379931766874
3.31332	117.59152	Tarakan	ID	Asia/Makassar	359043379931766981
42.30865	-83.48216	Canton	US	America/Detroit	863033069630348529
38.54491	-121.74052	Davis	US	America/Los_Angeles	863033069630348719
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	863033069630348248
43.16547	-77.70066	Gates-North Gates	US	America/New_York	863033069630348826
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	3590433799317661511
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	8630330696303481156
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	359043379931766718
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	8630330696303482253
44.31771	9.32241	Chiavari	IT	Europe/Rome	8630330696303481321
44.31771	9.32241	Chiavari	IT	Europe/Rome	359043379931766072
33.35283	-111.78903	Gilbert	US	America/Phoenix	359043379931766767
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	359043379931766965
23.5654	119.58627	Magong	TW	Asia/Taipei	359043379931766239
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	3590433799317662337
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	3590433799317661511
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	359043379931766239
41.57439	24.71204	Smolyan	BG	Europe/Sofia	359043379931766437
30.5427	-97.54667	Hutto	US	America/Chicago	3590433799317662352
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	3590433799317662303
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	8630330696303481503
39.22493	42.85693	Patnos	TR	Europe/Istanbul	359043379931766841
23.29549	113.82465	Licheng	CN	Asia/Shanghai	3590433799317661107
53.43333	-7.95	Athlone	IE	Europe/Dublin	8630330696303481735
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	863033069630348602
20.88098	75.11937	Parola	IN	Asia/Kolkata	3590433799317661149
37.16911	10.03478	El Alia	TN	Africa/Tunis	359043379931766148
4.94273	15.87735	Carnot	CF	Africa/Bangui	8630330696303481347
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	863033069630348586
10.22677	-67.33122	La Victoria	VE	America/Caracas	3590433799317661651
42.06166	-1.60452	Tudela	ES	Europe/Madrid	359043379931766163
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303481180
45.0408	-93.263	Columbia Heights	US	America/Chicago	863033069630348123
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	359043379931766254
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	3590433799317662378
41.9001	-71.08977	Taunton	US	America/New_York	359043379931766411
6.45407	3.39467	Lagos	NG	Africa/Lagos	359043379931766858
44.22639	22.53083	Negotin	RS	Europe/Belgrade	359043379931766320
45.75279	130.57211	Boli	CN	Asia/Shanghai	863033069630348750
38.96667	-0.18333	Gandia	ES	Europe/Madrid	3590433799317661875
55.82737	-4.0573	Viewpark	GB	Europe/London	8630330696303481552
49.593777	17.250879	Olomouc	CZ	Europe/Prague	3590433799317661800
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	863033069630348248
26.44931	91.61356	Rangia	IN	Asia/Kolkata	8630330696303482063
42.06166	-1.60452	Tudela	ES	Europe/Madrid	359043379931766650
45.9836	12.70038	Cordenons	IT	Europe/Rome	863033069630348875
48.21644	9.02596	Albstadt	DE	Europe/Berlin	359043379931766973
45.0408	-93.263	Columbia Heights	US	America/Chicago	3590433799317661420
45.4473	-73.75335	Dorval	CA	America/Toronto	359043379931766981
40.63316	-74.13653	Port Richmond	US	America/New_York	359043379931766650
49.820923	18.262524	Ostrava	CZ	Europe/Prague	8630330696303481115
-15.675	-38.94722	Canavieiras	BR	America/Bahia	3590433799317661081
39.32288	-76.72803	Woodlawn	US	America/New_York	359043379931766452
33.41012	-91.06177	Greenville	US	America/Chicago	359043379931766742
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	3590433799317661925
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	3590433799317661628
39.45621	-77.96389	Martinsburg	US	America/New_York	359043379931766429
43.91452	-69.96533	Brunswick	US	America/New_York	863033069630348933
12.74409	-8.07257	Kati	ML	Africa/Bamako	3590433799317662170
24.05979	77.40858	Leteri	IN	Asia/Kolkata	8630330696303481933
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	8630330696303481602
42.4251	-71.06616	Malden	US	America/New_York	359043379931766650
38.07789	13.44275	Villabate	IT	Europe/Rome	863033069630348263
32.55531	76.12647	Chamba	IN	Asia/Kolkata	863033069630348040
-10.91111	-37.07167	Aracaju	BR	America/Maceio	8630330696303481396
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	8630330696303481115
35.61452	-88.81395	Jackson	US	America/Chicago	8630330696303481453
50.75	2.25	Saint-Omer	FR	Europe/Paris	3590433799317661057
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	863033069630348057
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	8630330696303482162
8.88988	-79.62603	Veracruz	PA	America/Panama	863033069630348727
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	3590433799317662204
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	8630330696303481610
32.35126	-95.30106	Tyler	US	America/Chicago	863033069630348222
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	3590433799317661453
41.85059	-87.882	Westchester	US	America/Chicago	3590433799317662261
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	359043379931766379
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	863033069630348537
3.51667	11.5	Mbalmayo	CM	Africa/Douala	359043379931766288
6.9909	79.883	Hendala	LK	Asia/Colombo	3590433799317661818
52.26083	7.00417	Losser	NL	Europe/Amsterdam	863033069630348313
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	359043379931766940
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	359043379931766346
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	8630330696303481008
34.77453	-96.67834	Ada	US	America/Chicago	8630330696303481644
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	3590433799317662436
34.25628	-78.04471	Leland	US	America/New_York	863033069630348933
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317661271
48.28259	9.72749	Ehingen	DE	Europe/Berlin	8630330696303482402
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	8630330696303482279
12.37169	123.62494	Masbate	PH	Asia/Manila	863033069630348230
52.4581	13.28702	Dahlem	DE	Europe/Berlin	359043379931766361
34.31	-2.16	Jerada	MA	Africa/Casablanca	8630330696303481230
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303482360
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	3590433799317661651
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	359043379931766502
55.39485	43.83992	Arzamas	RU	Europe/Moscow	359043379931766007
42.24113	-88.3162	Crystal Lake	US	America/Chicago	8630330696303481669
-30.60106	-71.19901	Ovalle	CL	America/Santiago	8630330696303481008
43.61092	3.87723	Montpellier	FR	Europe/Paris	3590433799317662154
38.70734	-77.02303	Fort Washington	US	America/New_York	359043379931766718
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	359043379931766403
34.61667	135.6	Yao	JP	Asia/Tokyo	359043379931766544
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	3590433799317662436
33.50921	-111.89903	Scottsdale	US	America/Phoenix	3590433799317661602
35.85	117.7	Dongdu	CN	Asia/Shanghai	3590433799317661420
29.38242	70.91106	Alipur	PK	Asia/Karachi	8630330696303481248
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	8630330696303482295
51.65333	5.2875	Vught	NL	Europe/Amsterdam	3590433799317661263
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	8630330696303482329
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303482493
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	3590433799317661818
6.9909	79.883	Hendala	LK	Asia/Colombo	8630330696303482329
34.4833	136.84186	Toba	JP	Asia/Tokyo	3590433799317661552
43.4125	23.225	Montana	BG	Europe/Sofia	359043379931766767
50.9803	11.32903	Weimar	DE	Europe/Berlin	8630330696303481156
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317662386
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	3590433799317661016
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	3590433799317662121
48.98994	2.1699	Herblay	FR	Europe/Paris	3590433799317662337
23.49668	86.68363	Adra	IN	Asia/Kolkata	3590433799317662204
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	8630330696303482196
39.57582	-105.11221	Ken Caryl	US	America/Denver	3590433799317661172
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	359043379931766098
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	359043379931766908
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	863033069630348487
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	359043379931766155
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	359043379931766163
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	3590433799317661008
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	8630330696303481917
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	8630330696303481420
30.81383	75.16878	Moga	IN	Asia/Kolkata	359043379931766221
18.87813	72.93924	Uran	IN	Asia/Kolkata	359043379931766734
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	359043379931766577
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	359043379931766130
32.35126	-95.30106	Tyler	US	America/Chicago	3590433799317662220
33.3213	130.94098	Hita	JP	Asia/Tokyo	863033069630348537
36.72544	3.55665	Thenia	DZ	Africa/Algiers	8630330696303481826
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	8630330696303481495
53.19146	-2.52398	Winsford	GB	Europe/London	863033069630348891
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	3590433799317661156
6.33444	124.95278	Tupi	PH	Asia/Manila	3590433799317662279
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	3590433799317662048
45.73333	4.91667	Bron	FR	Europe/Paris	863033069630348206
36.08497	9.37082	Siliana	TN	Africa/Tunis	3590433799317662170
35.88264	-80.08199	Thomasville	US	America/New_York	8630330696303482048
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	8630330696303481131
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	8630330696303481099
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	8630330696303482188
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	3590433799317662030
35.61452	-88.81395	Jackson	US	America/Chicago	8630330696303482204
43.16547	-77.70066	Gates-North Gates	US	America/New_York	8630330696303481198
31.12406	-97.90308	Copperas Cove	US	America/Chicago	3590433799317661057
10.20898	123.758	Naga	PH	Asia/Manila	863033069630348479
41.57439	24.71204	Smolyan	BG	Europe/Sofia	863033069630348073
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	863033069630348156
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	3590433799317662238
15.5439	73.7553	Calangute	IN	Asia/Kolkata	3590433799317662063
52.48173	-2.12139	Brierley Hill	GB	Europe/London	863033069630348123
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	359043379931766171
34.25807	-88.70464	Tupelo	US	America/Chicago	8630330696303481339
50.71229	4.52529	Rixensart	BE	Europe/Brussels	8630330696303482436
38.13708	41.00817	Silvan	TR	Europe/Istanbul	8630330696303481115
32.65246	51.67462	Isfahan	IR	Asia/Tehran	3590433799317661966
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	3590433799317661842
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	359043379931766304
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	8630330696303481446
40.64621	-73.97069	Kensington	US	America/New_York	863033069630348404
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	3590433799317661073
-10.95817	-38.79084	Tucano	BR	America/Bahia	3590433799317662469
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	863033069630348370
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	359043379931766940
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	8630330696303481149
49.738430	13.373637	Plzeň	CZ	Europe/Prague	8630330696303481347
-10.95817	-38.79084	Tucano	BR	America/Bahia	8630330696303482295
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	3590433799317661263
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	359043379931766593
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	359043379931766312
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	359043379931766361
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	359043379931766783
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	8630330696303481750
48.98994	2.1699	Herblay	FR	Europe/Paris	359043379931766247
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	359043379931766791
40.70995	0.57856	Amposta	ES	Europe/Madrid	359043379931766098
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	8630330696303482246
4.2475	9.00472	Idenao	CM	Africa/Douala	3590433799317661842
