ts	imei	mwra	p.android.settings	p.android.packageinstaller	p.android.gm	p.android.documentsui	p.android.chrome	p.system	p.android.externalstorage	p.google	p.olauncher	p.android.gms	p.browser.provider	p.process.gapps	p.dogalize	p.gms.persistent	p.android.vending	p.android.defcontainer	p.simulator	p.notifier	p.inputmethod.latin	p.katana
2018-05-13 09:31:00	359043379931766502	1.00000	14.20771	9.10064	10.21119	9.28545	10.00707	11.95361	10.14452	49.16897	63.91703	54.59328	58.82101	83.54659	88.48414	2.47336	88.51779	44.63234	11.29447	3.19961	49.21705	79.77765
2018-05-13 09:32:00	8630330696303482477	0.00000	12.82687	8.95005	7.08257	7.98562	13.97196	15.21733	8.42893	62.90817	58.02613	19.93380	61.17966	54.18206	25.31111	7.21210	56.32836	42.57642	58.59859	9.78749	25.15715	99.17215
2018-05-13 09:33:00	359043379931766585	0.00000	10.78730	12.04397	14.22707	13.61572	14.94261	6.69760	10.61722	73.50918	63.86800	53.26291	49.38357	22.96657	59.66815	90.03296	34.22105	0.31468	36.57880	76.78633	91.20481	54.26712
2018-05-13 09:34:00	8630330696303481990	1.00000	13.59075	11.01521	9.45410	7.40489	11.97591	13.20806	8.65619	64.74762	49.64604	46.97534	47.46684	61.63264	89.64783	91.07316	96.21006	54.70517	12.36604	24.30547	31.12977	64.34733
2018-05-13 09:35:00	8630330696303481743	0.00000	7.77449	12.65047	13.26784	11.83963	10.56282	12.34291	11.58410	58.37133	54.25457	67.48793	35.37955	35.98320	35.10105	26.12889	76.76345	61.05494	72.45462	5.15730	9.76285	16.69957
2018-05-13 09:36:00	359043379931766395	1.00000	9.12922	12.75522	14.03007	14.06499	14.58473	12.27760	7.53710	54.17502	45.49027	35.65900	64.58170	91.28685	54.91285	0.16314	69.20892	68.22890	72.99548	42.20894	37.24085	0.73995
2018-05-13 09:37:00	359043379931766577	0.00000	7.76999	15.40624	13.37866	10.89765	10.23060	13.17077	11.90311	59.98375	58.68670	60.82784	17.74734	31.52512	71.08367	41.10079	88.25324	56.59437	31.64702	87.80265	58.86409	24.65859
2018-05-13 09:38:00	3590433799317661685	1.00000	10.53806	8.92233	9.74440	11.55893	10.87702	11.59709	10.60846	48.92820	50.44376	38.84702	37.80222	15.14990	16.67526	25.17122	9.42676	82.94657	58.81404	91.05066	40.08412	41.73593
2018-05-13 09:39:00	8630330696303482022	1.00000	14.36675	10.88985	6.55613	9.17749	16.36286	12.80189	7.05042	52.05004	30.98275	67.46820	41.75443	69.21076	0.56494	13.46775	49.63406	70.70108	37.83850	29.04819	13.83922	15.15880
2018-05-13 09:40:00	3590433799317662253	0.00000	7.00131	7.87535	11.70390	7.53210	12.06053	12.70434	7.27971	71.15590	49.02851	41.68097	39.77535	21.01844	86.84568	41.51241	17.53386	36.97455	22.99146	66.64741	65.99542	37.91543
2018-05-13 09:41:00	863033069630348065	1.00000	8.60458	7.54118	11.44661	5.23016	13.46947	11.99476	6.02563	60.14320	58.21995	46.95084	32.92500	73.96299	76.50891	97.13734	5.94497	12.78841	59.93541	96.00877	90.68440	86.61628
2018-05-13 09:42:00	863033069630348636	0.00000	9.01466	12.65640	8.17058	15.15433	12.20799	9.72349	8.09161	60.78190	49.02159	53.11457	42.15398	92.47403	66.45460	88.65106	59.65008	27.02648	23.32657	23.91181	9.58027	55.50503
2018-05-13 09:43:00	3590433799317662105	1.00000	9.66507	12.86976	10.75838	14.37587	13.56705	16.69560	5.64940	69.93323	53.90002	60.11784	70.41963	8.04023	62.46835	98.78210	35.77255	60.04477	57.36600	72.74648	65.83786	39.76537
2018-05-13 09:44:00	3590433799317661230	0.00000	4.52561	9.69258	15.45354	13.38035	10.35055	8.40862	6.61740	66.97526	44.57050	67.78389	62.24599	30.54294	53.20578	34.09458	99.48548	69.21161	81.52656	34.08749	12.66179	30.70857
2018-05-13 09:45:00	8630330696303481628	1.00000	11.97884	4.87836	6.37987	8.96223	9.42518	12.71415	8.34066	59.88903	34.19817	51.99544	39.33546	80.20719	93.58664	43.02742	81.15778	93.18931	16.56987	38.58078	34.68200	97.86978
2018-05-13 09:46:00	8630330696303481248	0.00000	6.83074	11.11495	11.44932	9.01328	11.67409	12.34793	13.08461	56.59634	56.92718	52.29968	43.91887	22.78323	4.38208	50.49464	49.68620	99.19109	44.08457	50.88088	53.94472	62.50240
2018-05-13 09:47:00	8630330696303482063	1.00000	6.65939	8.55623	8.85165	14.99013	10.99344	13.25228	6.77160	38.18951	85.75184	79.74855	43.97287	60.73053	65.23556	38.34309	57.08050	14.60245	60.41241	40.66903	55.56212	81.74867
2018-05-13 09:48:00	8630330696303481115	0.00000	9.31038	11.16619	13.79124	13.21559	13.19836	9.53214	12.12481	65.52066	40.95928	70.36608	53.65687	70.17796	68.37804	79.96125	70.01262	54.11858	59.61822	6.90740	5.98323	16.35454
2018-05-13 09:49:00	8630330696303481925	0.00000	9.86790	8.07404	11.25475	13.83790	10.24611	8.70165	10.10912	50.37524	54.35098	47.82308	51.33827	15.96998	84.97930	4.71404	53.30486	93.04972	64.77069	55.01637	14.95486	6.03221
2018-05-13 09:50:00	8630330696303482352	1.00000	11.70048	8.06889	9.60325	17.12511	6.55045	12.97335	10.52285	59.13497	39.83478	28.64823	30.27277	4.12405	41.05723	66.79927	66.57616	63.75041	46.38738	74.37833	88.24667	82.20173
2018-05-13 09:51:00	863033069630348263	1.00000	12.12974	10.94594	12.01694	9.71517	12.89192	11.83649	12.15927	50.28125	67.46234	58.25737	35.90887	77.10241	74.64909	20.86726	71.37463	70.83158	10.55654	58.79641	38.44780	57.11222
2018-05-13 09:52:00	3590433799317661065	0.00000	12.16040	7.54795	11.60926	12.58377	9.02468	11.14667	10.34625	50.20764	41.47012	41.72453	39.07249	60.71656	96.96570	12.00347	26.07567	44.46505	37.42551	93.27165	29.54761	54.98565
2018-05-13 09:53:00	8630330696303482303	1.00000	12.43093	8.90154	8.15339	8.52933	13.19467	12.27245	8.66849	43.82229	36.98414	47.04395	44.56466	25.35156	16.63087	34.87479	90.34261	95.73172	28.76905	34.11748	61.79550	18.30766
2018-05-13 09:54:00	863033069630348735	0.00000	7.57854	10.98685	10.90765	13.19191	12.94979	10.31798	13.87169	48.07755	34.38588	44.72514	38.89431	75.22095	36.18106	66.78615	89.46100	43.10125	60.94809	69.67464	25.80550	75.28813
2018-05-13 09:55:00	359043379931766098	1.00000	7.12119	4.26245	11.08553	13.27445	9.52523	11.31394	8.51810	76.68871	21.67915	57.04881	33.64768	18.40944	3.99935	3.54136	1.09907	94.62935	47.52584	3.06913	53.25046	98.06151
2018-05-13 09:56:00	3590433799317661115	1.00000	9.63961	4.87245	7.57182	10.91998	10.57632	10.89314	10.97499	57.38031	64.79089	60.22760	52.30585	10.30214	64.56057	7.47998	10.06675	3.01381	34.70733	50.74275	30.42921	76.98628
2018-05-13 09:57:00	3590433799317662055	1.00000	13.75064	8.67182	7.80641	7.88372	12.52983	11.83955	5.76340	57.46404	49.46516	66.57833	73.53391	7.37608	78.02889	48.46080	18.37547	95.94244	63.86543	99.79074	69.38063	30.18411
2018-05-13 09:58:00	8630330696303481883	1.00000	7.93139	10.60227	9.87932	16.37995	13.81290	15.76081	7.42920	53.67945	69.22577	73.63763	78.21512	86.77038	69.33918	82.11154	47.39227	91.33533	55.76108	58.26758	94.35649	13.18294
2018-05-13 09:59:00	8630330696303481008	1.00000	13.29113	8.61707	10.37389	13.55937	13.01345	12.93585	11.03158	83.01916	63.65411	35.34968	48.02594	78.96563	73.85296	37.04159	94.07861	43.70097	95.19859	82.91168	53.64117	69.45284
2018-05-13 10:00:00	863033069630348016	1.00000	9.31008	6.44341	10.84096	6.73154	13.56794	15.90759	7.43887	63.37066	46.96310	88.93001	60.12052	95.55005	20.63131	25.72203	53.42976	21.05582	51.53323	93.22555	19.99119	97.36650
2018-05-13 10:01:00	8630330696303481214	1.00000	7.10430	10.08232	13.86609	12.13368	14.59594	12.60901	9.06460	60.50549	40.60419	45.00277	59.10038	76.11502	1.47292	58.71880	63.03453	61.06770	42.17504	7.87979	47.26150	12.71178
2018-05-13 10:02:00	8630330696303482428	0.00000	11.84618	13.54744	14.38158	7.56016	10.21664	11.50299	12.93872	56.23164	89.81394	40.11126	63.72924	49.25345	39.43299	97.83436	32.36908	72.43971	6.93041	87.01099	77.65763	86.99612
2018-05-13 10:03:00	863033069630348347	0.00000	9.91588	11.05709	10.43490	7.15804	14.87769	11.84386	17.92447	62.37197	49.51520	48.58677	44.97207	66.74010	94.96048	48.03188	14.85422	11.09825	71.04718	93.91660	28.92625	69.60273
2018-05-13 10:04:00	359043379931766510	1.00000	10.90760	8.15480	16.78233	10.56193	10.86675	10.37867	14.61836	64.36040	78.13276	52.71662	47.79692	48.85329	23.14644	79.12399	1.66656	13.95260	17.05148	96.92979	0.60833	79.05587
2018-05-13 10:05:00	3590433799317661891	0.00000	10.00343	13.15630	12.31386	10.51914	11.73392	13.27533	10.77463	50.53176	45.84662	46.43627	43.98642	61.88122	2.28719	46.19935	88.31267	63.95891	80.90511	43.10816	68.74315	99.32586
2018-05-13 10:06:00	359043379931766379	0.00000	6.88105	13.30088	12.04851	8.62470	13.43795	12.61370	10.05415	59.43292	35.49572	62.53281	58.93656	54.28165	36.37559	1.81265	3.73503	87.43477	83.29432	88.83293	82.48357	2.49329
2018-05-13 10:07:00	359043379931766882	1.00000	9.31718	12.18750	10.79280	15.21133	17.65757	15.92727	8.07980	45.97347	58.22854	65.98098	33.52226	61.23672	85.49394	67.75138	66.03291	60.86815	96.37732	88.42337	40.96653	94.18726
2018-05-13 10:08:00	3590433799317661347	0.00000	4.04065	12.08945	14.86296	10.27054	8.51166	11.43918	8.87263	59.16270	36.45922	72.77547	36.20186	84.63845	15.22547	25.01717	36.08988	23.15325	21.51406	74.19104	60.59923	88.73439
2018-05-13 10:09:00	3590433799317662279	0.00000	8.46152	10.94477	13.20549	10.94782	12.38580	14.03153	13.25783	57.17641	37.64151	39.73505	35.72639	88.76364	84.30684	25.35552	27.40493	2.80676	11.18719	40.14522	56.70935	41.59302
2018-05-13 10:10:00	3590433799317661396	1.00000	15.72956	8.66647	7.70101	7.70177	13.56885	11.99363	7.91958	46.48548	48.19672	49.50293	63.22007	79.38001	58.76957	1.53751	55.11340	44.31792	24.95249	88.75526	70.04480	47.55995
2018-05-13 10:11:00	3590433799317661131	1.00000	9.86800	9.19690	10.78620	15.48912	14.07171	13.75348	8.86427	63.69234	28.45016	78.07249	68.88706	68.55294	91.18642	31.47434	27.07263	55.03786	36.08883	26.47593	10.97757	65.72178
2018-05-13 10:12:00	863033069630348024	1.00000	13.91459	7.01791	8.21893	8.90173	10.75529	12.02218	10.91856	63.97216	67.65289	33.38607	46.38384	45.19925	3.70124	96.05244	7.69301	55.62211	26.87724	91.72259	13.54236	42.85875
2018-05-13 10:13:00	8630330696303482402	0.00000	9.58289	9.50296	13.04408	14.12345	9.64246	15.83745	11.82408	50.76426	36.99344	41.86053	69.98029	57.68908	25.04352	80.99860	55.11744	22.65306	41.74149	42.84863	24.61261	70.49384
2018-05-13 10:14:00	3590433799317661529	0.00000	8.64912	9.03013	12.65042	12.01360	10.35745	16.97396	11.66122	49.38695	32.47249	26.81656	41.28501	78.96023	91.81258	76.16347	84.32830	47.02370	17.39758	88.94297	85.60046	91.12316
2018-05-13 10:15:00	8630330696303481610	0.00000	11.95944	16.13293	14.01561	12.97934	12.20286	9.34588	7.72462	56.17147	52.55024	43.39314	71.46186	16.58040	38.91572	42.99556	56.22369	53.40914	6.20987	56.46795	79.95734	7.27569
2018-05-13 10:16:00	8630330696303482220	0.00000	7.99124	12.54192	13.93572	8.88811	10.66989	12.04400	14.69283	55.11047	54.97068	37.64416	54.45958	17.50229	35.12504	73.46800	20.92496	18.74501	49.31306	17.02430	15.84567	30.70557
2018-05-13 10:17:00	3590433799317661388	1.00000	11.77529	7.18561	9.70835	10.63759	8.42949	13.34829	11.04513	39.82149	52.20013	48.15889	64.92732	31.96090	93.64311	79.72869	15.57470	85.58637	42.58512	69.09002	33.00633	58.34353
2018-05-13 10:18:00	3590433799317662204	1.00000	8.58394	9.03977	12.05257	13.86376	10.28218	13.95485	8.19005	67.69531	46.53816	57.60416	52.08346	32.20914	35.70251	60.11287	49.01367	89.71007	15.63487	79.25921	67.47599	33.99364
2018-05-13 10:19:00	359043379931766189	1.00000	11.54329	6.01443	15.68098	5.62539	9.48863	9.39057	13.46053	62.49665	69.01193	65.22064	59.79314	18.81797	1.08642	2.61872	48.56183	29.31348	77.69364	35.16378	64.28160	86.88764
2018-05-13 10:20:00	8630330696303482436	1.00000	10.14011	7.20799	12.57011	12.44111	11.02557	12.27594	11.95964	48.37702	64.39062	58.28662	40.00270	92.80965	26.49178	53.48243	33.23733	47.78746	84.47101	41.81117	88.34472	24.68955
2018-05-13 10:21:00	359043379931766973	0.00000	7.33394	13.07368	12.19764	6.57810	15.06773	12.02036	12.44593	48.40495	31.86019	41.50461	57.97623	54.43847	25.10027	72.71032	47.41202	86.83071	17.22128	25.65342	42.10662	51.29769
2018-05-13 10:22:00	8630330696303481057	1.00000	11.18980	8.34571	12.57755	12.06595	12.26094	12.48704	12.03334	64.99873	39.64325	57.45773	27.41902	57.45726	32.20305	39.70515	55.52966	99.09738	84.78353	27.14652	15.49882	91.15053
2018-05-13 10:23:00	3590433799317661933	0.00000	14.55931	13.35018	10.75880	13.84961	14.50505	8.01911	9.25628	65.57240	34.12033	39.07179	56.08848	6.06260	85.04237	57.41485	41.02780	65.58671	81.67196	55.58590	98.89906	27.29807
2018-05-13 10:24:00	863033069630348172	1.00000	12.48631	12.74588	8.65232	6.89224	13.80861	14.53551	7.52239	59.26466	62.84755	49.57036	42.92338	6.39159	52.58004	19.15085	82.85851	4.02456	12.36336	91.50083	11.66807	66.08636
2018-05-13 10:25:00	8630330696303482204	1.00000	8.13677	9.00712	13.56369	10.91189	10.89165	12.40095	7.04473	62.52388	43.73090	49.97825	17.87972	26.63231	94.93800	14.43339	69.40135	64.63290	4.30681	90.21374	54.65161	86.90691
2018-05-13 10:26:00	359043379931766445	1.00000	9.56590	9.41122	12.82773	11.71151	10.87293	13.48959	10.42975	56.51070	51.74056	44.41863	63.01524	7.80467	7.35888	58.77075	73.84456	79.27237	39.82763	86.96414	45.79608	72.14726
2018-05-13 10:27:00	3590433799317662477	0.00000	11.91557	10.31532	14.68781	14.38801	13.06353	6.32047	11.25733	71.93058	25.76772	53.36201	40.01976	46.80505	99.86800	1.30986	34.93587	8.63903	65.39092	93.55456	4.29371	25.24524
2018-05-13 10:28:00	3590433799317662105	0.00000	12.87325	9.37443	8.94152	8.99798	12.52756	11.50788	9.98124	76.92782	59.50102	42.37697	39.05937	28.97531	88.78824	2.87323	50.03309	2.72247	83.84620	49.41615	27.78866	95.53718
2018-05-13 10:29:00	359043379931766536	1.00000	5.18977	8.47811	13.26467	11.02620	11.50447	10.62354	7.23487	62.66384	54.51700	39.18582	46.42542	20.91165	46.88420	39.69949	58.04641	65.49654	40.85416	9.36616	5.46503	79.18878
2018-05-13 10:30:00	3590433799317661503	1.00000	8.68594	6.39975	13.97671	9.59073	9.40455	10.33846	8.54774	61.96416	48.51781	68.64365	48.88455	16.54264	62.50756	84.42539	66.71322	71.75191	12.24026	62.25405	24.66105	17.18700
2018-05-13 10:31:00	863033069630348081	0.00000	13.18999	4.30656	14.83819	11.10103	6.54623	9.50676	16.33882	68.31041	43.09559	47.61313	49.19070	50.42442	35.84777	16.55437	75.83865	99.51450	47.92249	62.72196	21.50827	80.21796
2018-05-13 10:32:00	863033069630348040	1.00000	14.57590	9.14679	8.40066	11.70073	12.60434	13.17439	9.25420	53.25453	42.13301	47.44590	38.92087	17.15734	56.89018	83.19085	9.07062	74.85545	65.60450	27.15955	4.54119	91.54953
2018-05-13 10:33:00	359043379931766783	1.00000	12.44779	11.36495	9.19616	7.24294	13.88117	12.94404	7.77022	62.70806	50.03446	54.95321	40.23181	56.07688	45.89971	5.96236	92.07613	43.52629	66.70055	65.70854	71.67584	58.17547
2018-05-13 10:34:00	863033069630348255	1.00000	11.77187	3.72241	8.12723	9.69298	9.23698	10.91173	10.53343	61.47052	61.78008	60.46857	46.73258	47.58870	8.32756	12.08671	9.98545	87.42234	68.04399	58.73054	91.78662	45.78142
2018-05-13 10:35:00	359043379931766841	1.00000	7.39156	6.97225	11.15204	9.87684	11.30848	10.46534	9.61378	50.76812	58.81225	32.90816	56.30828	28.76031	49.70161	80.17159	99.72105	80.75193	28.80649	40.44834	84.96958	10.10824
2018-05-13 10:36:00	359043379931766767	1.00000	14.77187	9.86075	14.24229	9.48192	14.38748	10.56059	9.81199	63.47390	53.82540	62.92773	29.73418	13.55372	91.60939	61.20956	87.67037	38.31613	2.85646	16.53021	90.51804	22.33270
2018-05-13 10:37:00	3590433799317661917	0.00000	11.46955	9.85381	11.34309	10.07492	10.68116	15.01989	13.55283	50.77967	56.64664	40.42913	72.52614	56.74907	22.40377	65.77953	37.26897	82.83538	11.11924	45.96778	41.20744	80.87814
2018-05-13 10:38:00	3590433799317662360	1.00000	13.71279	6.39282	6.11682	10.82012	12.78062	12.25234	10.54955	59.55391	18.07683	44.28653	47.46479	96.39555	40.63575	78.51941	75.62765	76.99827	15.83306	60.42529	4.67720	37.60123
2018-05-13 10:39:00	3590433799317661867	1.00000	11.55945	8.58644	7.68184	12.03718	13.42002	11.96540	11.29025	49.36450	41.83209	37.91330	58.29960	14.57825	18.11793	35.44130	78.33808	96.05343	45.43827	27.33808	76.42738	6.48913
2018-05-13 10:40:00	8630330696303482030	1.00000	11.18576	9.50921	8.31944	11.45757	11.06719	12.11021	9.56416	43.74963	39.44086	48.89655	28.42171	5.84212	24.95845	67.52612	91.29072	87.45983	6.64732	59.44601	43.65635	21.29228
2018-05-13 10:41:00	3590433799317662485	1.00000	12.28246	8.39582	7.87021	10.37107	12.24732	11.59728	9.07352	79.57791	50.02304	48.52192	39.58413	77.71370	18.86590	31.91267	96.08059	34.69960	39.30228	82.74015	51.34134	17.41938
2018-05-13 10:42:00	8630330696303482063	0.00000	8.48198	15.93396	12.60535	10.82522	14.84457	8.92238	7.40389	82.00643	61.23516	41.67488	47.31265	21.33187	85.68759	2.51642	41.69420	99.54524	39.08481	49.65460	80.37066	68.59374
2018-05-13 10:43:00	3590433799317662220	0.00000	5.94382	15.16513	11.17733	12.45744	6.69803	10.16109	4.27595	56.96978	48.40033	56.83527	33.51810	65.30940	58.04825	69.80132	28.85905	14.63338	94.06183	49.53313	82.07019	3.01639
2018-05-13 10:44:00	8630330696303481651	1.00000	14.00822	12.33776	7.54187	11.66872	13.98194	17.59031	10.23583	69.27861	60.50840	43.66410	63.68361	41.85467	32.60372	78.69566	32.71380	6.46175	17.15418	55.97183	36.99805	25.65529
2018-05-13 10:45:00	8630330696303481784	0.00000	8.04502	12.99683	14.69203	3.29321	15.13746	12.71652	15.98975	68.41894	57.85093	45.76489	54.91720	86.49467	13.07108	97.81370	97.63975	9.17462	67.67601	18.43776	50.96435	14.59826
2018-05-13 10:46:00	8630330696303482113	1.00000	12.04625	7.21989	9.54126	6.48609	14.36241	11.68988	6.41561	68.03446	29.78127	45.30221	38.12981	3.16338	28.08184	17.32394	68.32279	71.91170	36.10642	9.71167	50.75415	51.34817
2018-05-13 10:47:00	8630330696303481446	1.00000	15.39509	7.48664	7.93947	9.61555	10.88998	10.15429	9.53165	70.28206	61.84402	50.60887	41.61084	77.45672	81.82678	54.71568	75.05623	75.85456	5.82694	48.16040	69.14449	24.32547
2018-05-13 10:48:00	8630330696303481925	0.00000	8.55267	11.97333	11.75838	6.26287	15.26600	13.28197	13.23935	65.84914	37.45424	43.25587	61.57006	87.16604	71.08795	77.09994	61.69292	56.77611	87.28723	19.15068	99.58971	49.24579
2018-05-13 10:49:00	8630330696303482162	0.00000	7.57248	11.92287	11.80024	7.74790	15.36980	13.85808	11.71361	46.85473	56.11181	50.18624	49.66047	97.47643	11.59082	63.72335	72.60779	49.80321	37.55675	65.11833	48.35266	65.92005
2018-05-13 10:50:00	8630330696303482360	0.00000	6.50142	10.19561	11.61817	13.28605	13.60514	8.61913	11.45149	53.16268	47.93478	39.80721	43.71973	88.52779	9.61007	92.21053	6.03318	82.65169	96.68150	40.40233	91.38028	39.37832
2018-05-13 10:51:00	8630330696303481065	1.00000	10.51092	11.82152	9.96367	6.64938	15.91069	12.63597	6.21220	64.76248	50.24121	47.06173	38.73779	45.03349	55.38803	43.98920	4.80029	92.52310	46.24559	77.48235	7.04234	49.01080
2018-05-13 10:52:00	8630330696303482220	1.00000	13.12090	9.74460	10.63330	11.98199	13.88964	12.87559	8.93275	53.96030	45.50164	8.50779	23.56197	13.03587	18.59333	10.91776	55.51314	67.27713	71.88328	86.37977	16.32449	31.28566
2018-05-13 10:53:00	8630330696303482089	1.00000	1.28728	11.03623	13.25169	13.49442	18.28038	13.47510	3.56308	47.29874	43.93521	63.23184	57.53610	79.89571	90.55344	90.37131	99.18992	44.07116	41.64754	67.70544	62.16010	21.78898
2018-05-13 10:54:00	3590433799317661669	1.00000	11.62748	5.13298	15.58817	7.59661	11.14114	6.91183	14.40911	70.31409	61.66193	39.44036	51.85816	50.19021	43.83254	59.61638	32.56760	88.33180	31.76976	52.40656	0.97355	41.94055
2018-05-13 10:55:00	359043379931766262	0.00000	8.73835	12.99950	11.05118	14.91263	11.71521	9.98542	7.23110	40.35816	51.49909	55.28064	67.94633	58.38386	86.82405	23.55796	74.43873	85.99510	73.27528	35.25779	85.47384	52.71644
2018-05-13 10:56:00	8630330696303482295	1.00000	7.30087	10.28821	13.58111	11.14310	16.34714	11.42029	7.74904	58.49307	42.79508	48.06679	44.94368	33.34665	60.71511	34.22598	71.91087	52.90573	55.29956	1.58899	71.53383	54.04894
2018-05-13 10:57:00	8630330696303481552	1.00000	8.94648	7.49454	12.42938	11.29183	15.99386	12.25005	10.07019	46.18604	39.73785	53.84636	57.67279	39.07045	26.20550	55.18296	4.51710	62.89857	77.80780	85.82349	74.42034	32.68292
2018-05-13 10:58:00	3590433799317662477	0.00000	13.31393	16.00072	13.63623	8.44187	11.01158	13.94099	7.01639	63.95966	46.57789	47.28584	75.87686	81.42690	61.65936	21.84376	53.30724	43.14183	10.95002	68.53944	37.04234	5.39296
2018-05-13 10:59:00	3590433799317661859	0.00000	5.04640	12.33414	14.42754	2.95257	14.70025	7.48078	15.76239	59.18042	46.87188	50.52378	52.89643	28.74992	76.78734	73.79200	38.73135	81.97636	70.51348	88.59532	98.80614	71.85266
2018-05-13 11:00:00	359043379931766437	1.00000	11.54753	7.68854	9.34037	8.83077	12.84577	12.88882	7.40088	49.97272	71.47533	61.54754	57.54780	73.84933	2.25915	0.00000	27.38634	45.27265	54.39945	34.00277	39.12903	69.88426
2018-05-13 11:01:00	3590433799317662220	1.00000	10.44133	3.88019	9.77887	8.56451	8.32763	9.22941	11.46657	38.64532	61.06643	58.01508	48.39313	32.27343	69.92633	91.78575	3.24607	3.24577	83.51229	11.27900	17.71924	58.49530
2018-05-13 11:02:00	359043379931766155	0.00000	9.26618	15.73374	13.87098	10.05864	9.13756	11.04837	14.36354	71.04129	31.67571	48.18352	37.88871	11.36230	8.22988	49.00039	61.65495	85.90158	40.05299	97.67773	34.58505	42.00279
2018-05-13 11:03:00	863033069630348867	1.00000	13.51664	9.71126	9.45166	9.01439	11.79559	11.85399	8.12439	55.28283	63.04815	31.05048	60.50545	73.70038	5.42155	41.77666	85.37923	6.50500	52.03745	34.48120	80.43887	1.15850
2018-05-13 11:04:00	3590433799317662246	1.00000	13.02096	6.99328	8.59737	11.55789	9.07713	10.39856	11.17974	47.74401	56.04911	58.66321	46.01729	67.72040	42.83615	25.10721	91.09728	19.09630	20.55516	65.32353	48.56300	5.54725
2018-05-13 11:05:00	8630330696303481818	0.00000	7.48415	12.12463	10.96003	11.03256	12.26508	8.59529	7.56987	56.93004	37.44973	51.86337	41.02299	82.11747	59.04589	96.98496	70.20109	99.75439	40.65729	61.00417	31.47349	47.77675
2018-05-13 11:06:00	8630330696303482154	1.00000	10.76114	9.33537	8.96042	9.03883	12.57285	12.05187	9.89664	56.72593	22.54737	56.85690	35.31763	90.18539	31.99227	15.96214	50.74002	18.18482	46.01514	32.69206	42.43154	79.63970
2018-05-13 11:07:00	8630330696303481719	1.00000	11.89315	10.77765	9.71620	10.50429	14.14105	14.03920	10.36849	76.23390	57.65929	50.74821	53.00777	10.76438	5.73782	31.76346	15.03624	80.97203	87.44532	13.28847	27.23234	86.53417
2018-05-13 11:08:00	3590433799317661081	1.00000	10.33173	8.74993	11.92157	7.33171	12.94036	10.99436	10.26307	71.88064	54.98482	64.12085	66.06131	30.06885	21.39993	35.81201	94.25957	85.94210	97.33018	45.17590	2.75299	15.22362
2018-05-13 11:09:00	8630330696303481800	1.00000	9.97301	13.14683	12.36095	6.09798	11.30399	10.23341	17.62680	70.42469	48.44406	32.47158	43.53066	95.22592	55.16272	51.21995	43.56510	59.27967	44.33625	22.16506	35.66783	73.56982
2018-05-13 11:10:00	359043379931766486	1.00000	11.97178	7.18104	12.66914	13.60485	12.70986	12.76705	13.35813	58.40592	52.56035	41.94099	78.15098	18.26748	7.13825	35.96620	20.97374	78.83555	30.53884	71.15502	36.84994	50.03554
2018-05-13 11:11:00	863033069630348206	1.00000	10.59363	3.33879	11.36195	7.86610	9.13885	9.33652	11.02801	50.33677	57.98661	27.67946	47.54271	61.04285	96.17759	78.38631	89.91743	81.98781	37.38695	16.45932	9.47169	28.05315
2018-05-13 11:12:00	8630330696303482097	1.00000	10.42508	7.12130	11.46887	9.26076	9.93619	11.03528	10.44602	57.20704	59.00100	20.77239	56.65113	77.82773	45.40897	34.46118	93.55554	70.83795	88.82532	3.72412	1.49426	57.67525
2018-05-13 11:13:00	3590433799317661271	1.00000	16.20319	10.95994	5.89274	13.03912	11.90355	10.73609	9.30739	52.75268	49.70045	43.78947	45.59278	37.70592	39.52316	49.03989	97.86641	53.32378	68.67618	68.40258	3.99446	48.99835
2018-05-13 11:14:00	8630330696303481404	1.00000	11.58724	10.07774	11.28679	7.11281	11.27882	13.71433	9.05318	56.88125	46.09587	47.37810	24.53007	22.18230	47.11020	91.59480	7.72796	14.24208	88.85932	19.46907	39.39786	72.96419
2018-05-13 11:15:00	3590433799317662352	1.00000	11.27401	8.35754	9.78832	10.89419	14.42112	14.24356	10.00256	43.89306	39.08595	49.88112	60.12198	96.31122	49.27581	41.26064	43.75252	90.50170	35.50879	81.56405	5.67799	52.03921
2018-05-13 11:16:00	3590433799317661859	0.00000	7.65447	13.18639	12.74099	7.65716	12.65530	10.28544	13.29125	54.53812	52.93222	49.19943	56.09280	75.03416	50.58029	62.10192	96.28073	12.79746	92.37667	25.54506	4.58297	65.08321
2018-05-13 11:17:00	3590433799317661834	1.00000	10.79094	4.69231	9.72317	6.80173	10.72622	11.52346	10.32801	63.66533	60.68361	40.11155	57.12579	74.17401	76.68236	60.22317	60.47608	15.68579	59.49051	32.55213	37.19425	46.28259
2018-05-13 11:18:00	359043379931766684	1.00000	12.71289	9.15751	13.29235	11.66557	10.45036	13.71859	11.58014	60.42795	41.21997	46.46591	54.14062	94.83852	49.58921	30.50446	86.90437	0.53435	42.93949	81.25756	54.03381	0.90839
2018-05-13 11:19:00	8630330696303482204	0.00000	7.80938	14.51591	12.69526	11.32964	12.28966	12.34792	9.16858	55.39836	53.88379	52.09465	55.99711	86.73391	31.82852	97.05450	59.78434	78.79214	97.82401	39.12000	67.24236	68.20933
2018-05-13 11:20:00	863033069630348255	0.00000	7.22813	8.22645	11.32790	4.40903	17.53271	12.94759	15.91455	59.17512	48.97301	36.95290	47.72590	31.05914	79.67161	6.84152	18.41923	62.22408	86.50571	33.21938	52.54427	96.82150
